claim_file,display_order,measure,measure_id_w_display_order,measure_name,Measure_Type,claim_category,Active_Ind,decimal_places,Display_Type,measure_id,measure_cat,measure_major,measure_minor,z_display_order,display_suffix,z_display_order_suffix,decimal_places_int
RX,31,MIS27.31,MIS-27-031-31,% missing: TOT-OTHER-INSURANCE-AMT (CRX00002),Claims Percentage,"Medicaid and S-CHIP FFS: Original and Replacement, Paid Claims",Y,3,Default,MIS27_31,MIS,27,31,031,,031,3
RX,32,MIS27.32,MIS-27-032-32,% missing: TOT-TPL-AMT (CRX00002),Claims Percentage,"Medicaid and S-CHIP FFS: Original and Replacement, Paid Claims",Y,3,Default,MIS27_32,MIS,27,32,032,,032,3
RX,2,MIS28.2,MIS-28-002-2,% missing: ALLOWED-AMT (CRX00003),Claims Percentage,"Medicaid and S-CHIP FFS: Original and Replacement, Paid Claims",Y,3,Default,MIS28_2,MIS,28,2,002,,002,3
RX,3,MIS28.3,MIS-28-003-3,% missing: BILLED-AMT (CRX00003),Claims Percentage,"Medicaid and S-CHIP FFS: Original and Replacement, Paid Claims",Y,3,Default,MIS28_3,MIS,28,3,003,,003,3
RX,4,MIS28.4,MIS-28-004-4,% missing: BRAND-GENERIC-IND (CRX00003),Claims Percentage,"Medicaid and S-CHIP FFS: Original and Replacement, Paid Claims",Y,3,Default,MIS28_4,MIS,28,4,004,,004,3
RX,5,MIS28.5,MIS-28-005-5,% missing: COPAY-AMT (CRX00003),Claims Percentage,"Medicaid and S-CHIP FFS: Original and Replacement, Paid Claims",Y,3,Default,MIS28_5,MIS,28,5,005,,005,3
RX,6,MIS28.6,MIS-28-006-6,% missing: DAYS-SUPPLY (CRX00003),Claims Percentage,"Medicaid and S-CHIP FFS: Original and Replacement, Paid Claims",Y,3,Default,MIS28_6,MIS,28,6,006,,006,3
RX,7,MIS28.7,MIS-28-007-7,% missing: DISPENSE-FEE (CRX00003),Claims Percentage,"Medicaid and S-CHIP FFS: Original and Replacement, Paid Claims",Y,3,Default,MIS28_7,MIS,28,7,007,,007,3
RX,8,MIS28.8,MIS-28-008-8,% missing: ICN-ADJ (CRX00003),Claims Percentage,"Medicaid and S-CHIP FFS: Original and Replacement, Paid Claims",Y,3,Default,MIS28_8,MIS,28,8,008,,008,3
RX,9,MIS28.9,MIS-28-009-9,% missing: ICN-ORIG (CRX00003),Claims Percentage,"Medicaid and S-CHIP FFS: Original and Replacement, Paid Claims",Y,3,Default,MIS28_9,MIS,28,9,009,,009,3
RX,10,MIS28.10,MIS-28-001-10,% missing: LINE-NUM-ADJ (CRX00003),Claims Percentage,"Medicaid and S-CHIP FFS: Original and Replacement, Paid Claims",Y,3,Default,MIS28_10,MIS,28,10,010,,010,3
RX,11,MIS28.11,MIS-28-011-11,% missing: LINE-NUM-ORIG (CRX00003),Claims Percentage,"Medicaid and S-CHIP FFS: Original and Replacement, Paid Claims",Y,3,Default,MIS28_11,MIS,28,11,011,,011,3
RX,12,MIS28.12,MIS-28-012-12,% missing: MEDICAID-FFS-EQUIVALENT-AMT (CRX00003),Claims Percentage,"Medicaid and S-CHIP FFS: Original and Replacement, Paid Claims",Y,3,Default,MIS28_12,MIS,28,12,012,,012,3
RX,13,MIS28.13,MIS-28-013-13,% missing: MEDICAID-PAID-AMT (CRX00003),Claims Percentage,"Medicaid and S-CHIP FFS: Original and Replacement, Paid Claims",Y,3,Default,MIS28_13,MIS,28,13,013,,013,3
RX,14,MIS28.14,MIS-28-014-14,% missing: MEDICARE-PAID-AMT (CRX00003),Claims Percentage,"Medicaid and S-CHIP FFS: Original and Replacement, Paid Claims",Y,3,Default,MIS28_14,MIS,28,14,014,,014,3
RX,15,MIS28.15,MIS-28-015-15,% missing: NATIONAL-DRUG-CODE (CRX00003),Claims Percentage,"Medicaid and S-CHIP FFS: Original and Replacement, Paid Claims",Y,3,Default,MIS28_15,MIS,28,15,015,,015,3
RX,16,MIS28.16,MIS-28-016-16,% missing: NEW-REFILL-IND (CRX00003),Claims Percentage,"Medicaid and S-CHIP FFS: Original and Replacement, Paid Claims",Y,3,Default,MIS28_16,MIS,28,16,016,,016,3
RX,17,MIS28.17,MIS-28-017-17,% missing: OTHER-INSURANCE-AMT (CRX00003),Claims Percentage,"Medicaid and S-CHIP FFS: Original and Replacement, Paid Claims",Y,3,Default,MIS28_17,MIS,28,17,017,,017,3
RX,18,MIS28.18,MIS-28-018-18,% missing: OT-RX-CLAIM-QUANTITY-ACTUAL (CRX00003),Claims Percentage,"Medicaid and S-CHIP FFS: Original and Replacement, Paid Claims",Y,3,Default,MIS28_18,MIS,28,18,018,,018,3
RX,19,MIS28.19,MIS-28-019-19,% missing: REBATE-ELIGIBLE-INDICATOR (CRX00003),Claims Percentage,"Medicaid and S-CHIP FFS: Original and Replacement, Paid Claims",Y,3,Default,MIS28_19,MIS,28,19,019,,019,3
RX,20,MIS28.20,MIS-28-020-20,% missing: TPL-AMT (CRX00003),Claims Percentage,"Medicaid and S-CHIP FFS: Original and Replacement, Paid Claims",Y,3,Default,MIS28_20,MIS,28,20,020,,020,3
RX,21,MIS28.21,MIS-28-021-21,% missing: TYPE-OF-SERVICE (CRX00003),Claims Percentage,"Medicaid and S-CHIP FFS: Original and Replacement, Paid Claims",Y,3,Default,MIS28_21,MIS,28,21,021,,021,3
IP,1,MIS79.1,MIS-79-001-1,% missing: ADMISSION-DATE (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_1,MIS,79,1,001,,001,3
IP,2,MIS79.2,MIS-79-002-2,% missing: ADMITTING-PROV-NPI-NUM (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_2,MIS,79,2,002,,002,3
IP,3,MIS79.3,MIS-79-003-3,% missing: ADMITTING-PROV-NUM (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_3,MIS,79,3,003,,003,3
IP,4,MIS79.4,MIS-79-004-4,% missing: ADMISSION-TYPE (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_4,MIS,79,4,004,,004,3
IP,5,MIS79.5,MIS-79-005-5,% missing: BENEFICIARY-COINSURANCE-AMOUNT (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_5,MIS,79,5,005,,005,3
IP,6,MIS79.6,MIS-79-006-6,% missing: BENEFICIARY-COPAYMENT-AMOUNT (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_6,MIS,79,6,006,,006,3
IP,7,MIS79.7,MIS-79-007-7,% missing: BENEFICIARY-DEDUCTIBLE-AMOUNT (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_7,MIS,79,7,007,,007,3
IP,8,MIS79.8,MIS-79-008-8,% missing: BILLING-PROV-NPI-NUM (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_8,MIS,79,8,008,,008,3
IP,9,MIS79.9,MIS-79-009-9,% missing: BILLING-PROV-TAXONOMY (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_9,MIS,79,9,009,,009,3
IP,10,MIS79.10,MIS-79-010-10,% missing: BILLING-PROV-NUM (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_10,MIS,79,10,010,,010,3
IP,11,MIS79.11,MIS-79-011-11,% missing: BILLING-PROV-TYPE (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_11,MIS,79,11,011,,011,3
IP,12,MIS79.12,MIS-79-012-12,% missing: CLAIM-LINE-COUNT (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_12,MIS,79,12,012,,012,3
IP,13,MIS79.13,MIS-79-013-13,% missing: CROSSOVER-INDICATOR (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_13,MIS,79,13,013,,013,3
IP,14,MIS79.14,MIS-79-014-14,% missing: DIAGNOSIS-CODE-1 (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_14,MIS,79,14,014,,014,3
IP,15,MIS79.15,MIS-79-015-15,% missing: DIAGNOSIS-CODE-10 (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_15,MIS,79,15,015,,015,3
IP,16,MIS79.16,MIS-79-016-16,% missing: DIAGNOSIS-CODE-11 (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_16,MIS,79,16,016,,016,3
IP,17,MIS79.17,MIS-79-017-17,% missing: DIAGNOSIS-CODE-12 (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_17,MIS,79,17,017,,017,3
IP,18,MIS79.18,MIS-79-018-18,% missing: DIAGNOSIS-CODE-2 (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_18,MIS,79,18,018,,018,3
IP,19,MIS79.19,MIS-79-019-19,% missing: DIAGNOSIS-CODE-3 (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_19,MIS,79,19,019,,019,3
IP,20,MIS79.20,MIS-79-020-20,% missing: DIAGNOSIS-CODE-4 (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_20,MIS,79,20,020,,020,3
IP,21,MIS79.21,MIS-79-021-21,% missing: DIAGNOSIS-CODE-5 (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_21,MIS,79,21,021,,021,3
IP,22,MIS79.22,MIS-79-022-22,% missing: DIAGNOSIS-CODE-6 (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_22,MIS,79,22,022,,022,3
IP,23,MIS79.23,MIS-79-023-23,% missing: DIAGNOSIS-CODE-7 (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_23,MIS,79,23,023,,023,3
IP,24,MIS79.24,MIS-79-024-24,% missing: DIAGNOSIS-CODE-8 (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_24,MIS,79,24,024,,024,3
IP,25,MIS79.25,MIS-79-025-25,% missing: DIAGNOSIS-CODE-9 (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_25,MIS,79,25,025,,025,3
IP,26,MIS79.26,MIS-79-026-26,% missing: DIAGNOSIS-POA-FLAG-1 (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_26,MIS,79,26,026,,026,3
IP,27,MIS79.27,MIS-79-027-27,% missing: DISCHARGE-DATE (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_27,MIS,79,27,027,,027,3
IP,28,MIS79.28,MIS-79-028-28,% missing: FIXED-PAYMENT-IND (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_28,MIS,79,28,028,,028,3
IP,29,MIS79.29,MIS-79-029-29,% missing: HEALTH-CARE-ACQUIRED-CONDITION-IND (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_29,MIS,79,29,029,,029,3
IP,30,MIS79.30,MIS-79-030-30,% missing: ICN-ADJ (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_30,MIS,79,30,030,,030,3
IP,31,MIS79.31,MIS-79-031-31,% missing: ICN-ORIG (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_31,MIS,79,31,031,,031,3
IP,32,MIS79.32,MIS-79-032-32,% missing: MEDICAID-AMOUNT-PAID-DSH (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_32,MIS,79,32,032,,032,3
IP,33,MIS79.33,MIS-79-033-33,% missing: MEDICAID-PAID-DATE (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_33,MIS,79,33,033,,033,3
IP,34,MIS79.34,MIS-79-034-34,% missing: MEDICAID-COV-INPATIENT-DAYS (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_34,MIS,79,34,034,,034,3
IP,35,MIS79.35,MIS-79-035-35,% missing: MEDICARE-PAID-AMT (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_35,MIS,79,35,035,,035,3
IP,36,MIS79.36,MIS-79-036-36,% missing: MEDICARE-REIM-TYPE (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_36,MIS,79,36,036,,036,3
IP,37,MIS79.37,MIS-79-037-37,% missing: MSIS-IDENTIFICATION-NUM (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_37,MIS,79,37,037,,037,3
IP,38,MIS79.38,MIS-79-038-38,% missing: NON-COV-CHARGES (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_38,MIS,79,38,038,,038,3
IP,39,MIS79.39,MIS-79-039-39,% missing: OTHER-INSURANCE-IND (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_39,MIS,79,39,039,,039,3
IP,40,MIS79.40,MIS-79-040-40,% missing: OTHER-TPL-COLLECTION (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_40,MIS,79,40,040,,040,3
IP,41,MIS79.41,MIS-79-041-41,% missing: PAYMENT-LEVEL-IND (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_41,MIS,79,41,041,,041,3
IP,42,MIS79.42,MIS-79-042-42,% missing: PATIENT-STATUS (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_42,MIS,79,42,042,,042,3
IP,43,MIS79.43,MIS-79-043-43,% missing: PLAN-ID-NUMBER (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_43,MIS,79,43,043,,043,3
IP,44,MIS79.44,MIS-79-044-44,% missing: PROCEDURE-CODE-1 (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_44,MIS,79,44,044,,044,3
IP,45,MIS79.45,MIS-79-045-45,% missing: PROCEDURE-CODE-2 (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_45,MIS,79,45,045,,045,3
IP,46,MIS79.46,MIS-79-046-46,% missing: PROCEDURE-CODE-DATE-1 (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_46,MIS,79,46,046,,046,3
IP,47,MIS79.47,MIS-79-047-47,% missing: PROCEDURE-CODE-DATE-2 (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_47,MIS,79,47,047,,047,3
IP,48,MIS79.48,MIS-79-048-48,% missing: PROCEDURE-CODE-FLAG-1 (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_48,MIS,79,48,048,,048,3
IP,49,MIS79.49,MIS-79-049-49,% missing: PROCEDURE-CODE-FLAG-2 (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_49,MIS,79,49,049,,049,3
IP,50,MIS79.50,MIS-79-050-50,% missing: REFERRING-PROV-NPI-NUM (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_50,MIS,79,50,050,,050,3
IP,51,MIS79.51,MIS-79-051-51,% missing: REFERRING-PROV-NUM (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_51,MIS,79,51,051,,051,3
IP,52,MIS79.52,MIS-79-052-52,% missing: PROGRAM-TYPE (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_52,MIS,79,52,052,,052,3
IP,53,MIS79.53,MIS-79-053-53,% missing: TOT-ALLOWED-AMT (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_53,MIS,79,53,053,,053,3
IP,54,MIS79.54,MIS-79-054-54,% missing: TOT-BILLED-AMT (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_54,MIS,79,54,054,,054,3
IP,56,MIS79.56,MIS-79-056-56,% missing: TOT-MEDICAID-PAID-AMT (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_56,MIS,79,56,056,,056,3
IP,57,MIS79.57,MIS-79-057-57,% missing: TOT-OTHER-INSURANCE-AMT (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_57,MIS,79,57,057,,057,3
IP,58,MIS79.58,MIS-79-058-58,% missing: TOT-TPL-AMT (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_58,MIS,79,58,058,,058,3
IP,59,MIS79.59,MIS-79-059-59,% missing: TYPE-OF-BILL (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_59,MIS,79,59,059,,059,3
IP,60,MIS79.60,MIS-79-060-60,% missing: TYPE-OF-HOSPITAL (CIP00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS79_60,MIS,79,60,060,,060,3
IP,1,MIS80.1,MIS-80-001-1,% missing: ALLOWED-AMT (CIP00003),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS80_1,MIS,80,1,001,,001,3
IP,2,MIS80.2,MIS-80-002-2,% missing: BEGINNING-DATE-OF-SERVICE (CIP00003),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS80_2,MIS,80,2,002,,002,3
IP,3,MIS80.3,MIS-80-003-3,% missing: ENDING-DATE-OF-SERVICE (CIP00003),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS80_3,MIS,80,3,003,,003,3
IP,4,MIS80.4,MIS-80-004-4,% missing: ICN-ADJ (CIP00003),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS80_4,MIS,80,4,004,,004,3
IP,5,MIS80.5,MIS-80-005-5,% missing: ICN-ORIG (CIP00003),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS80_5,MIS,80,5,005,,005,3
IP,6,MIS80.6,MIS-80-006-6,% missing: LINE-NUM-ADJ (CIP00003),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS80_6,MIS,80,6,006,,006,3
IP,7,MIS80.7,MIS-80-007-7,% missing: LINE-NUM-ORIG (CIP00003),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS80_7,MIS,80,7,007,,007,3
IP,8,MIS80.8,MIS-80-008-8,% missing: OPERATING-PROV-NPI-NUM (CIP00003),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS80_8,MIS,80,8,008,,008,3
IP,9,MIS80.9,MIS-80-009-9,% missing: MEDICAID-PAID-AMT (CIP00003),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS80_9,MIS,80,9,009,,009,3
IP,10,MIS80.10,MIS-80-010-10,% missing: PROV-FACILITY-TYPE (CIP00003),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS80_10,MIS,80,10,010,,010,3
IP,11,MIS80.11,MIS-80-011-11,% missing: REVENUE-CHARGE (CIP00003),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS80_11,MIS,80,11,011,,011,3
IP,12,MIS80.12,MIS-80-012-12,% missing: REVENUE-CODE (CIP00003),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS80_12,MIS,80,12,012,,012,3
IP,13,MIS80.13,MIS-80-013-13,% missing: SERVICING-PROV-NPI-NUM (CIP00003),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS80_13,MIS,80,13,013,,013,3
IP,14,MIS80.14,MIS-80-014-14,% missing: SERVICING-PROV-NUM (CIP00003),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS80_14,MIS,80,14,014,,014,3
IP,15,MIS80.15,MIS-80-015-15,% missing: SERVICING-PROV-SPECIALTY (CIP00003),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS80_15,MIS,80,15,015,,015,3
IP,16,MIS80.16,MIS-80-016-16,% missing: SERVICING-PROV-TYPE (CIP00003),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS80_16,MIS,80,16,016,,016,3
IP,17,MIS80.17,MIS-80-017-17,% missing: TYPE-OF-SERVICE (CIP00003),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS80_17,MIS,80,17,017,,017,3
LT,1,MIS81.1,MIS-81-001-1,% missing: ADMITTING-PROV-NUM (CLT00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS81_1,MIS,81,1,001,,001,3
LT,2,MIS81.2,MIS-81-002-2,% missing: ADMITTING-PROV-NPI-NUM (CLT00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS81_2,MIS,81,2,002,,002,3
LT,3,MIS81.3,MIS-81-003-3,% missing: BEGINNING-DATE-OF-SERVICE (CLT00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS81_3,MIS,81,3,003,,003,3
LT,4,MIS81.4,MIS-81-004-4,% missing: BENEFICIARY-COINSURANCE-AMOUNT (CLT00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS81_4,MIS,81,4,004,,004,3
LT,5,MIS81.5,MIS-81-005-5,% missing: BENEFICIARY-COPAYMENT-AMOUNT (CLT00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS81_5,MIS,81,5,005,,005,3
LT,6,MIS81.6,MIS-81-006-6,% missing: BENEFICIARY-DEDUCTIBLE-AMOUNT (CLT00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS81_6,MIS,81,6,006,,006,3
LT,7,MIS81.7,MIS-81-007-7,% missing: BILLING-PROV-NPI-NUM (CLT00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS81_7,MIS,81,7,007,,007,3
LT,8,MIS81.8,MIS-81-008-8,% missing: BILLING-PROV-TAXONOMY (CLT00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS81_8,MIS,81,8,008,,008,3
LT,9,MIS81.9,MIS-81-009-9,% missing: BILLING-PROV-NUM (CLT00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS81_9,MIS,81,9,009,,009,3
LT,10,MIS81.10,MIS-81-010-10,% missing: BILLING-PROV-TYPE (CLT00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS81_10,MIS,81,10,010,,010,3
LT,11,MIS81.11,MIS-81-011-11,% missing: CLAIM-LINE-COUNT (CLT00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS81_11,MIS,81,11,011,,011,3
LT,12,MIS81.12,MIS-81-012-12,% missing: CROSSOVER-INDICATOR (CLT00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS81_12,MIS,81,12,012,,012,3
LT,13,MIS81.13,MIS-81-013-13,% missing: DIAGNOSIS-CODE-1 (CLT00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS81_13,MIS,81,13,013,,013,3
LT,14,MIS81.14,MIS-81-014-14,% missing: DIAGNOSIS-CODE-2 (CLT00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS81_14,MIS,81,14,014,,014,3
LT,15,MIS81.15,MIS-81-015-15,% missing: DIAGNOSIS-CODE-FLAG-1 (CLT00002),Claims Percentage,"Medicaid and S-CHIP Encounter: Original and Replacement, Paid Claims",Y,3,Default,MIS81_15,MIS,81,15,015,,015,3
